transaction_id,order_id,product_id,quantity,amount,payment_mode
T038869,O008455,P00832,4,1040,Cash on Delivery
T038870,O005245,P00368,5,300,Debit Card
T038871,O003044,P01134,3,690,UPI
T038872,O012216,P00026,2,400,UPI
T038873,O002200,P00933,4,640,Debit Card
T038874,O011985,P00551,2,800,UPI
T038875,O008807,P00991,5,1900,UPI
T038876,O002115,P00195,1,40,Credit Card
T038877,O006765,P00829,5,950,UPI
T038878,O001075,P00483,2,220,Credit Card
T038879,O019028,P00281,5,1250,Debit Card
T038880,O001738,P00182,2,200,UPI
T038881,O016487,P00874,4,320,UPI
T038882,O010652,P00267,2,400,UPI
T038883,O006715,P00855,2,80,UPI
T038884,O005674,P00343,4,920,UPI
T038885,O001528,P00691,2,480,Wallet
T038886,O019547,P00620,1,210,UPI
T038887,O005902,P01036,5,600,Wallet
T038888,O003325,P00440,4,1000,UPI
T038889,O007467,P00490,1,230,Wallet
T038890,O000960,P00234,5,1150,UPI
T038891,O019827,P00919,1,100,UPI
T038892,O009801,P00773,5,1850,Credit Card
T038893,O006289,P00808,4,360,Wallet
T038894,O005558,P00972,4,200,Debit Card
T038895,O010945,P00991,4,1520,Cash on Delivery
T038896,O010121,P00653,1,50,UPI
T038897,O000657,P01000,1,110,UPI
T038898,O002981,P00563,3,240,Debit Card
T038899,O000533,P00985,5,1300,Credit Card
T038900,O008404,P00961,2,500,UPI
T038901,O016426,P00673,4,480,Cash on Delivery
T038902,O002814,P00503,3,900,Cash on Delivery
T038903,O003544,P01189,2,520,Debit Card
T038904,O001178,P00577,4,2560,Cash on Delivery
T038905,O009810,P01185,3,990,Cash on Delivery
T038906,O019790,P00760,4,320,Wallet
T038907,O011286,P00262,5,900,UPI
T038908,O007709,P00997,1,70,Debit Card
T038909,O006375,P00029,1,120,Credit Card
T038910,O001686,P00774,1,260,UPI
T038911,O019540,P00960,4,400,Cash on Delivery
T038912,O009055,P01066,3,210,Cash on Delivery
T038913,O014240,P00221,1,470,Debit Card
T038914,O011118,P00450,1,750,Cash on Delivery
T038915,O018830,P01136,1,380,UPI
T038916,O004300,P00585,3,1740,UPI
T038917,O015746,P00598,3,690,UPI
T038918,O011643,P00023,4,960,UPI
T038919,O011835,P00608,2,340,Debit Card
T038920,O013921,P00656,4,80,Credit Card
T038921,O005368,P00233,5,1650,UPI
T038922,O009213,P01142,2,120,Credit Card
T038923,O008076,P00808,4,360,UPI
T038924,O015489,P00119,5,1100,UPI
T038925,O008351,P00509,3,2280,Debit Card
T038926,O005406,P00282,2,260,Credit Card
T038927,O000499,P00577,4,2560,Credit Card
T038928,O017672,P00974,3,330,UPI
T038929,O010084,P00762,3,150,Cash on Delivery
T038930,O006961,P00754,2,860,UPI
T038931,O004935,P01013,2,780,Credit Card
T038932,O001685,P00435,4,520,UPI
T038933,O016016,P00006,3,390,UPI
T038934,O015917,P00850,2,460,Credit Card
T038935,O014865,P00816,3,180,Debit Card
T038936,O015369,P00496,4,320,UPI
T038937,O006896,P00098,4,2560,UPI
T038938,O013536,P00001,2,500,Cash on Delivery
T038939,O005142,P00502,3,120,UPI
T038940,O007132,P01092,3,480,UPI
T038941,O011882,P00286,3,540,UPI
T038942,O011187,P00644,4,1760,UPI
T038943,O013791,P00997,5,350,Cash on Delivery
T038944,O005819,P00073,4,520,Net Banking
T038945,O007871,P00966,4,800,Cash on Delivery
T038946,O014415,P00863,5,2800,Credit Card
T038947,O000450,P01048,5,2550,Credit Card
T038948,O016667,P00006,4,520,UPI
T038949,O010903,P00659,2,620,UPI
T038950,O013611,P00275,5,1950,Wallet
T038951,O003402,P01063,5,300,Cash on Delivery
T038952,O002815,P00427,5,900,UPI
T038953,O009351,P00317,3,1260,UPI
T038954,O009418,P00853,1,70,UPI
T038955,O016250,P00692,4,480,Credit Card
T038956,O007586,P00913,4,320,UPI
T038957,O010110,P00723,4,680,UPI
T038958,O011937,P00961,5,1250,Cash on Delivery
T038959,O015812,P00067,5,2400,UPI
T038960,O012156,P00357,1,40,Debit Card
T038961,O009245,P00823,3,270,UPI
T038962,O002741,P00325,3,510,Wallet
T038963,O000808,P00880,4,2880,UPI
T038964,O002292,P00270,3,660,Wallet
T038965,O016876,P00259,2,260,UPI
T038966,O015857,P01197,5,750,Credit Card
T038967,O000657,P00051,3,570,UPI
T038968,O017461,P00489,5,400,UPI
T038969,O002353,P01021,3,150,UPI
T038970,O019727,P01059,3,600,UPI
T038971,O018017,P01104,3,750,UPI
T038972,O005892,P00027,1,290,UPI
T038973,O008237,P01159,5,400,UPI
T038974,O012957,P00386,5,3850,Credit Card
T038975,O006565,P00992,4,720,UPI
T038976,O007425,P01107,2,300,UPI
T038977,O019793,P00381,5,1000,UPI
T038978,O012039,P00336,2,80,Credit Card
T038979,O000521,P01183,4,400,Net Banking
T038980,O007356,P00958,2,220,UPI
T038981,O003747,P00121,3,720,Cash on Delivery
T038982,O014129,P00361,1,90,UPI
T038983,O003292,P00202,5,1100,Cash on Delivery
T038984,O010850,P00715,2,380,Debit Card
T038985,O015481,P00863,3,1680,Net Banking
T038986,O013166,P00822,5,2750,UPI
T038987,O019889,P00194,5,500,UPI
T038988,O019570,P00045,4,720,UPI
T038989,O010981,P00260,3,930,UPI
T038990,O018859,P00609,3,840,Cash on Delivery
T038991,O002807,P00008,5,700,Credit Card
T038992,O003407,P00008,2,280,UPI
T038993,O000946,P00592,1,50,UPI
T038994,O002786,P00562,1,140,UPI
T038995,O005283,P00493,1,280,UPI
T038996,O001876,P01061,1,460,UPI
T038997,O001137,P00281,2,500,Debit Card
T038998,O004357,P00857,5,700,Credit Card
T038999,O011226,P00016,2,280,Credit Card
T039000,O011554,P01011,2,460,Wallet
T039001,O011995,P00781,2,560,Credit Card
T039002,O009641,P00581,2,460,Debit Card
T039003,O014964,P00118,5,2000,UPI
T039004,O018060,P00815,3,1020,UPI
T039005,O011300,P01123,4,840,UPI
T039006,O010243,P00774,5,1300,Debit Card
T039007,O008669,P00629,3,480,Cash on Delivery
T039008,O013853,P00578,2,1060,Cash on Delivery
T039009,O005331,P00802,4,1120,Cash on Delivery
T039010,O012721,P00525,2,140,Credit Card
T039011,O003377,P00211,5,2800,Credit Card
T039012,O017110,P00956,1,40,Cash on Delivery
T039013,O003625,P00074,1,90,UPI
T039014,O013409,P00340,4,200,Credit Card
T039015,O018031,P00834,2,480,UPI
T039016,O011735,P00982,4,1120,UPI
T039017,O018562,P00818,2,700,Cash on Delivery
T039018,O014436,P00130,3,120,Net Banking
T039019,O015731,P00623,5,350,UPI
T039020,O006368,P00710,4,800,UPI
T039021,O016292,P00352,3,150,Cash on Delivery
T039022,O017980,P00826,3,1500,Credit Card
T039023,O016139,P00452,2,1360,Credit Card
T039024,O019736,P00332,4,120,UPI
T039025,O016678,P00374,2,520,UPI
T039026,O016072,P00788,1,160,Debit Card
T039027,O011097,P00922,2,260,Debit Card
T039028,O017280,P00844,3,180,UPI
T039029,O006011,P00223,3,1050,UPI
T039030,O014237,P00716,1,170,Debit Card
T039031,O003011,P00011,5,500,UPI
T039032,O002194,P00165,3,810,Net Banking
T039033,O006742,P00898,2,260,UPI
T039034,O012591,P00597,4,1640,UPI
T039035,O000088,P00367,5,1100,UPI
T039036,O016347,P00912,4,1000,UPI
T039037,O006193,P00333,3,690,Cash on Delivery
T039038,O008088,P00751,1,500,UPI
T039039,O019730,P00049,2,1080,Net Banking
T039040,O017614,P00454,3,420,Debit Card
T039041,O005292,P00928,1,360,UPI
T039042,O009296,P00850,1,230,UPI
T039043,O010735,P00488,4,680,Debit Card
T039044,O012506,P00713,5,1200,Debit Card
T039045,O019843,P00688,5,1350,UPI
T039046,O003660,P00721,1,200,UPI
T039047,O019612,P00654,4,960,UPI
T039048,O002431,P01056,4,840,UPI
T039049,O010019,P00894,3,150,Net Banking
T039050,O016120,P00057,1,30,Debit Card
T039051,O000006,P00001,1,250,Debit Card
T039052,O000925,P00588,5,250,Debit Card
T039053,O006922,P00996,5,1000,UPI
T039054,O019943,P00450,3,2250,UPI
T039055,O005094,P00438,2,740,UPI
T039056,O014809,P00335,3,300,Debit Card
T039057,O009861,P00010,1,90,UPI
T039058,O009677,P00967,2,120,Debit Card
T039059,O015901,P00295,3,1620,UPI
T039060,O018448,P00418,3,210,Debit Card
T039061,O008574,P00217,3,150,Debit Card
T039062,O009414,P00309,3,240,Debit Card
T039063,O009163,P00819,4,320,UPI
T039064,O019987,P00255,4,1320,UPI
T039065,O001698,P00160,1,80,Debit Card
T039066,O014555,P00039,2,1060,UPI
T039067,O012706,P00903,3,480,UPI
T039068,O000575,P00340,3,150,UPI
T039069,O002196,P01098,1,230,Cash on Delivery
T039070,O000675,P00872,1,190,UPI
T039071,O009310,P00281,3,750,Credit Card
T039072,O012219,P00901,2,640,UPI
T039073,O006282,P00774,5,1300,UPI
T039074,O012844,P00841,4,2760,Credit Card
T039075,O002247,P00522,4,400,Credit Card
T039076,O010077,P01115,2,200,Credit Card
T039077,O005759,P00637,3,270,Cash on Delivery
T039078,O019045,P00505,3,1020,Cash on Delivery
T039079,O017391,P00891,3,2310,UPI
T039080,O019671,P00182,2,200,UPI
T039081,O017571,P00124,2,300,Net Banking
T039082,O005659,P00453,1,110,Net Banking
T039083,O013791,P00813,1,100,Debit Card
T039084,O017952,P01062,5,1400,UPI
T039085,O010191,P00425,1,120,UPI
T039086,O000071,P00943,1,60,Debit Card
T039087,O017599,P00932,1,350,UPI
T039088,O017350,P00118,3,1200,Net Banking
T039089,O006275,P01026,3,360,Credit Card
T039090,O012361,P00613,5,1750,Cash on Delivery
T039091,O003956,P00981,3,1620,Debit Card
T039092,O016076,P00917,4,1120,Cash on Delivery
T039093,O009744,P00141,5,1950,UPI
T039094,O003761,P00221,1,470,UPI
T039095,O008681,P00912,1,250,Credit Card
T039096,O018895,P00202,1,220,UPI
T039097,O003816,P00842,4,2360,Credit Card
T039098,O004999,P00553,4,160,UPI
T039099,O010619,P00809,2,260,UPI
T039100,O004174,P00698,2,460,Debit Card
T039101,O006989,P00964,3,750,UPI
T039102,O011307,P00748,5,2950,Debit Card
T039103,O004471,P00487,4,800,UPI
T039104,O014028,P00168,3,1290,UPI
T039105,O009118,P00383,1,300,Credit Card
T039106,O013990,P00437,5,200,UPI
T039107,O000086,P01192,3,1470,Cash on Delivery
T039108,O008261,P00132,2,440,Credit Card
T039109,O006603,P00521,3,330,Debit Card
T039110,O013102,P00301,2,1120,Credit Card
T039111,O003602,P00338,4,640,Credit Card
T039112,O000563,P00148,5,450,Wallet
T039113,O011612,P00343,3,690,Debit Card
T039114,O013277,P00541,2,380,Credit Card
T039115,O015855,P00252,4,960,UPI
T039116,O011360,P00611,3,450,Debit Card
T039117,O005679,P00975,1,560,UPI
T039118,O008497,P00410,4,200,UPI
T039119,O005349,P00880,2,1440,UPI
T039120,O013787,P00669,2,320,Debit Card
T039121,O003339,P00526,3,120,Net Banking
T039122,O011150,P00817,5,650,UPI
T039123,O005638,P00661,1,270,UPI
T039124,O011905,P00516,1,310,UPI
T039125,O018970,P00066,5,750,UPI
T039126,O012703,P00169,3,630,UPI
T039127,O004426,P00162,1,20,UPI
T039128,O018187,P00849,1,310,Wallet
T039129,O010724,P00439,1,70,Debit Card
T039130,O019502,P01188,4,640,Credit Card
T039131,O017388,P00093,2,300,Debit Card
T039132,O017153,P01116,5,1250,Cash on Delivery
T039133,O003033,P00580,3,1380,Credit Card
T039134,O017220,P00106,2,1180,UPI
T039135,O012481,P00636,2,680,UPI
T039136,O001476,P00074,2,180,UPI
T039137,O011454,P00736,3,510,Net Banking
T039138,O000260,P00153,5,1250,UPI
T039139,O002842,P01104,5,1250,UPI
T039140,O008311,P01063,1,60,Credit Card
T039141,O001193,P00809,4,520,UPI
T039142,O006282,P00174,1,570,Wallet
T039143,O008305,P00109,4,520,Credit Card
T039144,O009676,P00195,4,160,UPI
T039145,O005851,P00595,3,780,UPI
T039146,O002877,P00802,1,280,UPI
T039147,O016068,P00225,3,1410,Debit Card
T039148,O011839,P01097,4,1440,Debit Card
T039149,O011948,P00798,1,200,Net Banking
T039150,O005284,P00431,4,920,Cash on Delivery
T039151,O003875,P00088,5,550,Cash on Delivery
T039152,O018550,P01193,3,270,UPI
T039153,O019986,P00717,1,460,UPI
T039154,O009425,P00311,5,3700,Debit Card
T039155,O000839,P00610,1,200,UPI
T039156,O013308,P01154,4,680,Debit Card
T039157,O004914,P00402,4,760,UPI
T039158,O018814,P00827,3,1650,UPI
T039159,O011561,P01129,4,1000,UPI
T039160,O019687,P00575,1,80,UPI
T039161,O015092,P00808,5,450,UPI
T039162,O002327,P00388,2,580,Credit Card
T039163,O010846,P00456,4,1640,UPI
T039164,O012882,P00904,4,960,Debit Card
T039165,O006227,P00184,5,800,Cash on Delivery
T039166,O014864,P00612,1,700,Credit Card
T039167,O016097,P00287,5,1000,UPI
T039168,O009340,P00290,5,650,UPI
T039169,O004379,P00714,5,1450,Credit Card
T039170,O010828,P00746,3,630,UPI
T039171,O009254,P01090,5,950,Net Banking
T039172,O014229,P01097,2,720,UPI
T039173,O013752,P01026,2,240,Debit Card
T039174,O011252,P00952,4,400,UPI
T039175,O019235,P00611,2,300,UPI
T039176,O017139,P00913,5,400,Cash on Delivery
T039177,O014231,P00331,3,90,UPI
T039178,O017779,P00448,5,1450,UPI
T039179,O003739,P00947,3,480,UPI
T039180,O001230,P00546,2,420,UPI
T039181,O004223,P00818,3,1050,UPI
T039182,O013862,P00753,5,200,Credit Card
T039183,O005246,P00076,3,1020,Debit Card
T039184,O017519,P00765,5,500,UPI
T039185,O017443,P01017,4,1120,Net Banking
T039186,O008344,P00014,5,1850,Debit Card
T039187,O000188,P00445,3,1260,Debit Card
T039188,O010526,P01117,4,600,UPI
T039189,O015873,P00231,3,540,UPI
T039190,O002444,P00606,2,160,Net Banking
T039191,O019508,P00482,4,1000,UPI
T039192,O015491,P00107,4,520,Credit Card
T039193,O013624,P00065,4,600,UPI
T039194,O002236,P00372,1,220,Wallet
T039195,O014718,P00385,4,240,Net Banking
T039196,O003263,P00544,3,780,Credit Card
T039197,O001133,P00259,1,130,UPI
T039198,O012576,P01133,4,2560,UPI
T039199,O018065,P01020,1,130,Credit Card
T039200,O012017,P00782,2,560,UPI
T039201,O008268,P00236,3,270,UPI
T039202,O009614,P00709,5,800,Debit Card
T039203,O005308,P00150,5,350,UPI
T039204,O005997,P00033,1,150,UPI
T039205,O005453,P01150,3,1170,UPI
T039206,O011301,P00805,3,1020,UPI
T039207,O018937,P01081,4,560,Cash on Delivery
T039208,O006749,P00674,5,1400,UPI
T039209,O001796,P01166,2,100,Cash on Delivery
T039210,O007471,P01149,4,640,UPI
T039211,O004527,P00695,3,360,UPI
T039212,O017523,P00014,5,1850,Credit Card
T039213,O018303,P00284,4,1440,UPI
T039214,O014142,P00406,5,850,Credit Card
T039215,O003592,P00641,3,450,Wallet
T039216,O003134,P00506,4,440,Debit Card
T039217,O008328,P00932,5,1750,UPI
T039218,O014967,P00158,4,480,Credit Card
T039219,O003986,P00405,1,280,Debit Card
T039220,O009972,P00083,1,60,UPI
T039221,O002713,P01152,1,650,UPI
T039222,O001073,P00466,2,480,Debit Card
T039223,O010109,P00880,5,3600,Debit Card
T039224,O011716,P00051,3,570,UPI
T039225,O014152,P00634,5,500,UPI
T039226,O017959,P00315,3,150,UPI
T039227,O019722,P00958,2,220,UPI
T039228,O006740,P00440,4,1000,Debit Card
T039229,O010038,P00951,5,600,UPI
T039230,O009283,P00559,5,1100,UPI
T039231,O004598,P00582,3,180,Debit Card
T039232,O003984,P01012,2,220,Net Banking
T039233,O009433,P00915,2,380,UPI
T039234,O005910,P00414,4,880,Debit Card
T039235,O018353,P00529,4,1920,UPI
T039236,O010091,P00381,2,400,Credit Card
T039237,O019052,P00651,3,1530,Credit Card
T039238,O010010,P01160,5,950,Credit Card
T039239,O018090,P00792,1,380,UPI
T039240,O008647,P00767,4,800,Credit Card
T039241,O009306,P01025,2,40,UPI
T039242,O007224,P00170,2,560,UPI
T039243,O000104,P01016,1,240,Debit Card
T039244,O013032,P00220,3,660,UPI
T039245,O009929,P00546,4,840,Net Banking
T039246,O013994,P00772,1,250,UPI
T039247,O015508,P00215,5,1250,UPI
T039248,O003622,P00897,3,720,Credit Card
T039249,O000491,P00044,5,1350,UPI
T039250,O003320,P01190,5,1500,UPI
T039251,O003595,P01124,1,420,UPI
T039252,O018131,P00903,3,480,UPI
T039253,O018211,P00050,5,650,UPI
T039254,O007627,P00230,3,390,UPI
T039255,O000594,P00715,5,950,UPI
T039256,O001996,P00978,1,220,Debit Card
T039257,O017298,P00083,5,300,UPI
T039258,O018541,P01163,2,1120,UPI
T039259,O006812,P00526,3,120,UPI
T039260,O018111,P00202,1,220,UPI
T039261,O009202,P00458,1,150,Cash on Delivery
T039262,O000525,P01109,4,160,Credit Card
T039263,O002983,P00589,3,870,Credit Card
T039264,O014329,P00473,3,540,UPI
T039265,O003647,P00387,3,630,Cash on Delivery
T039266,O016911,P00032,1,240,Net Banking
T039267,O008959,P00452,4,2720,Credit Card
T039268,O019283,P00033,2,300,Debit Card
T039269,O018192,P00626,3,480,UPI
T039270,O018969,P00659,2,620,Cash on Delivery
T039271,O007412,P00909,1,400,Credit Card
T039272,O005629,P00677,1,260,UPI
T039273,O011396,P00498,4,2200,UPI
T039274,O009896,P00228,4,280,Cash on Delivery
T039275,O018135,P00968,5,2450,UPI
T039276,O015650,P00780,1,220,Debit Card
T039277,O012922,P00800,2,420,UPI
T039278,O016612,P00335,5,500,Debit Card
T039279,O018881,P00532,1,150,UPI
T039280,O010554,P00662,4,2240,UPI
T039281,O014479,P00076,3,1020,UPI
T039282,O018081,P00937,5,150,Debit Card
T039283,O016812,P00970,2,640,Debit Card
T039284,O005506,P00255,2,660,Debit Card
T039285,O008497,P00371,3,510,UPI
T039286,O019610,P00957,4,400,UPI
T039287,O019659,P00624,2,200,Debit Card
T039288,O018761,P00908,4,280,UPI
T039289,O008415,P00104,2,40,UPI
T039290,O008584,P00087,4,2280,UPI
T039291,O006337,P01031,3,600,Debit Card
T039292,O002423,P00618,1,470,Cash on Delivery
T039293,O009989,P00871,3,690,Credit Card
T039294,O009760,P00979,5,1250,UPI
T039295,O016435,P00041,2,560,UPI
T039296,O005265,P00436,1,450,Debit Card
T039297,O018988,P00588,5,250,Debit Card
T039298,O009783,P00973,5,1000,UPI
T039299,O007719,P00465,5,300,Wallet
T039300,O005858,P00802,1,280,UPI
T039301,O006794,P00648,1,720,UPI
T039302,O012086,P01012,2,220,Cash on Delivery
T039303,O008795,P00090,2,220,UPI
T039304,O007933,P00404,3,660,UPI
T039305,O015594,P00082,4,1120,UPI
T039306,O018354,P00361,1,90,Cash on Delivery
T039307,O009102,P00239,2,340,Net Banking
T039308,O014001,P00862,3,60,Debit Card
T039309,O013556,P00909,1,400,UPI
T039310,O012353,P01059,5,1000,Net Banking
T039311,O005473,P00025,4,440,UPI
T039312,O018909,P00447,3,840,UPI
T039313,O008234,P00909,1,400,Debit Card
T039314,O013579,P00556,5,150,UPI
T039315,O006668,P00259,3,390,Debit Card
T039316,O004950,P00506,2,220,Debit Card
T039317,O014650,P00452,5,3400,Debit Card
T039318,O008575,P01000,5,550,UPI
T039319,O010805,P00001,3,750,Debit Card
T039320,O012782,P00919,1,100,Cash on Delivery
T039321,O016651,P00136,1,30,UPI
T039322,O013320,P00155,2,1000,UPI
T039323,O002843,P00224,1,170,Credit Card
T039324,O018575,P00870,2,100,Cash on Delivery
T039325,O016338,P00676,2,360,Cash on Delivery
T039326,O001156,P00158,3,360,UPI
T039327,O010779,P00140,5,300,UPI
T039328,O004405,P01170,2,240,UPI
T039329,O018705,P00624,3,300,Debit Card
T039330,O000208,P00616,4,1000,UPI
T039331,O004768,P00967,4,240,Cash on Delivery
T039332,O014523,P00361,3,270,UPI
T039333,O003057,P00118,3,1200,Debit Card
T039334,O010356,P00311,5,3700,UPI
T039335,O005651,P00378,5,1750,UPI
T039336,O009281,P00340,2,100,Cash on Delivery
T039337,O001720,P01007,4,840,Wallet
T039338,O013048,P00054,3,510,UPI
T039339,O014125,P00529,2,960,Debit Card
T039340,O016378,P00771,2,480,UPI
T039341,O008606,P00763,5,550,UPI
T039342,O017190,P00226,3,360,Credit Card
T039343,O012380,P01067,5,1450,Debit Card
T039344,O002576,P00123,3,1140,UPI
T039345,O019235,P00871,2,460,UPI
T039346,O008550,P00403,5,600,UPI
T039347,O002923,P00075,4,1800,UPI
T039348,O012239,P00418,4,280,UPI
T039349,O010232,P00169,4,840,UPI
T039350,O017948,P00924,4,400,Debit Card
T039351,O019097,P00439,3,210,UPI
T039352,O010569,P00557,3,1650,Debit Card
T039353,O007547,P01123,3,630,Cash on Delivery
T039354,O006231,P00193,1,210,UPI
T039355,O002867,P00977,2,460,Debit Card
T039356,O002190,P00901,2,640,UPI
T039357,O009735,P00348,3,2040,Net Banking
T039358,O007614,P00207,3,1500,Debit Card
T039359,O001178,P00899,1,170,Cash on Delivery
T039360,O017395,P00259,2,260,Debit Card
T039361,O000234,P00977,4,920,UPI
T039362,O006646,P00550,1,270,UPI
T039363,O001429,P00360,2,540,Debit Card
T039364,O009119,P00104,2,40,Debit Card
T039365,O011614,P00707,3,480,Debit Card
T039366,O001380,P00713,1,240,UPI
T039367,O009161,P00926,5,450,UPI
T039368,O017296,P00726,3,570,Cash on Delivery
T039369,O003723,P01119,5,450,Wallet
T039370,O005053,P00259,1,130,Wallet
T039371,O015008,P00143,1,100,UPI
T039372,O016360,P01048,4,2040,UPI
T039373,O013050,P00040,4,480,Wallet
T039374,O014728,P00546,5,1050,Debit Card
T039375,O002567,P00042,2,540,Credit Card
T039376,O007403,P00778,3,480,Wallet
T039377,O007379,P00465,3,180,UPI
T039378,O001358,P00855,5,200,Credit Card
T039379,O009021,P01179,2,260,Cash on Delivery
T039380,O008866,P00415,5,1600,Net Banking
T039381,O017163,P00833,3,90,Net Banking
T039382,O007461,P01042,3,960,Debit Card
T039383,O018766,P01058,5,1050,Credit Card
T039384,O003605,P00230,3,390,UPI
T039385,O014087,P00113,2,140,Wallet
T039386,O007525,P01120,2,220,Wallet
T039387,O004675,P00037,4,1800,UPI
T039388,O011034,P00714,5,1450,UPI
T039389,O003332,P00183,4,1480,Cash on Delivery
T039390,O015714,P00225,3,1410,UPI
T039391,O017004,P00827,4,2200,Cash on Delivery
T039392,O005585,P00080,1,580,UPI
T039393,O011848,P00966,4,800,UPI
T039394,O010147,P00247,4,160,UPI
T039395,O004232,P00470,3,510,Debit Card
T039396,O016886,P01069,3,480,UPI
T039397,O012739,P00399,1,300,Net Banking
T039398,O000593,P00796,2,120,Credit Card
T039399,O018996,P00825,1,510,UPI
T039400,O014767,P00384,2,840,Cash on Delivery
T039401,O003021,P00379,1,70,Net Banking
T039402,O008992,P00541,3,570,Cash on Delivery
T039403,O006234,P00073,1,130,Debit Card
T039404,O016131,P00304,3,180,Credit Card
T039405,O015718,P00480,1,160,Wallet
T039406,O009494,P00100,2,160,Debit Card
T039407,O007306,P01128,2,860,Cash on Delivery
T039408,O019975,P00441,5,1800,Cash on Delivery
T039409,O018618,P01032,3,630,UPI
T039410,O014001,P00802,5,1400,Wallet
T039411,O007502,P01175,1,300,UPI
T039412,O013750,P00745,1,170,Cash on Delivery
T039413,O013876,P01130,2,320,UPI
T039414,O001663,P00509,2,1520,Debit Card
T039415,O001917,P00142,1,420,Net Banking
T039416,O007168,P01124,2,840,UPI
T039417,O009597,P01021,3,150,Credit Card
T039418,O009646,P00647,5,350,UPI
T039419,O002453,P00063,4,640,Debit Card
T039420,O019255,P00528,4,400,UPI
T039421,O009062,P00321,5,500,Credit Card
T039422,O005273,P00786,1,120,UPI
T039423,O003310,P00391,2,180,Debit Card
