delivery_id,order_id,delivery_time_mins,delivery_status,distance_km
D019164,O019164,59,Delivered Late,8.9
D019165,O019165,25,Delivered Late,1.3
D019166,O019166,5,Delivered On Time,0.8
D019167,O019167,58,Delivered Late,5.4
D019168,O019168,20,Delivered On Time,3.9
D019169,O019169,38,Delivered On Time,6.5
D019170,O019170,23,Delivered Late,2.6
D019171,O019171,22,Delivered Late,2.2
D019172,O019172,38,Delivered On Time,5.4
D019173,O019173,41,Delivered Late,4.2
D019174,O019174,73,Delivered Late,9.1
D019175,O019175,46,Delivered On Time,7.4
D019176,O019176,11,Delivered On Time,1.9
D019177,O019177,33,Delivered Late,2
D019178,O019178,35,Delivered On Time,6.3
D019179,O019179,16,Delivered On Time,4.2
D019180,O019180,6,Delivered On Time,2.4
D019181,O019181,28,Delivered On Time,3.9
D019182,O019182,35,Delivered Late,3.9
D019183,O019183,63,Delivered Late,8.2
D019184,O019184,9,Delivered On Time,1
D019185,O019185,27,Delivered Late,1.6
D019186,O019186,5,Delivered On Time,2.1
D019187,O019187,48,Delivered On Time,8.5
D019188,O019188,50,Delivered Late,5
D019189,O019189,16,Delivered On Time,2
D019190,O019190,41,Delivered Late,7.1
D019191,O019191,50,Delivered Late,4.3
D019192,O019192,61,Delivered Late,5.7
D019193,O019193,40,Delivered On Time,7.1
D019194,O019194,20,Delivered On Time,2
D019195,O019195,39,Delivered On Time,7.7
D019196,O019196,34,Delivered Late,5
D019197,O019197,25,Delivered Late,0.8
D019198,O019198,5,Delivered On Time,0.6
D019199,O019199,13,Delivered On Time,2.4
D019200,O019200,26,Delivered On Time,2.9
D019201,O019201,17,Delivered On Time,3.4
D019202,O019202,22,Delivered On Time,5.7
D019203,O019203,73,Delivered On Time,9.3
D019204,O019204,19,Delivered Late,1
D019205,O019205,56,Delivered On Time,8.2
D019206,O019206,65,Delivered On Time,8.2
D019207,O019207,78,Delivered Late,9.8
D019208,O019208,5,Delivered On Time,1.1
D019209,O019209,73,Delivered Late,7
D019210,O019210,39,Delivered On Time,6.6
D019211,O019211,5,Delivered On Time,1.5
D019212,O019212,29,Delivered Late,2.6
D019213,O019213,64,Delivered On Time,9.3
D019214,O019214,42,Delivered Late,4.3
D019215,O019215,65,Delivered Late,10
D019216,O019216,56,Delivered Late,5.7
D019217,O019217,10,Delivered Late,0.6
D019218,O019218,78,Delivered On Time,9.2
D019219,O019219,52,Delivered On Time,9.1
D019220,O019220,18,Delivered Late,1.7
D019221,O019221,50,Delivered On Time,6.9
D019222,O019222,45,Delivered On Time,7.4
D019223,O019223,5,Delivered On Time,1.2
D019224,O019224,84,Delivered Late,7.5
D019225,O019225,22,Delivered Late,0.7
D019226,O019226,65,Delivered Late,9.2
D019227,O019227,51,Delivered On Time,7.4
D019228,O019228,7,Delivered On Time,0.6
D019229,O019229,20,Delivered Late,1.3
D019230,O019230,53,Delivered Late,4.4
D019231,O019231,14,Delivered Late,0.8
D019232,O019232,5,Delivered On Time,0.7
D019233,O019233,73,Delivered Late,9.1
D019234,O019234,20,Delivered Late,2.2
D019235,O019235,5,Delivered On Time,0.6
D019236,O019236,20,Delivered Late,1.1
D019237,O019237,17,Delivered On Time,2.5
D019238,O019238,33,Delivered On Time,6.8
D019239,O019239,58,Delivered On Time,8.7
D019240,O019240,38,Delivered On Time,6.5
D019241,O019241,48,Delivered Late,5.4
D019242,O019242,41,Delivered Late,4.4
D019243,O019243,75,Delivered On Time,9.3
D019244,O019244,40,Delivered Late,4.9
D019245,O019245,76,Delivered Late,7.1
D019246,O019246,43,Delivered On Time,8.1
D019247,O019247,11,Delivered On Time,2.6
D019248,O019248,43,Delivered Late,6
D019249,O019249,72,Delivered On Time,9.5
D019250,O019250,8,Delivered On Time,2
D019251,O019251,70,Delivered On Time,8.7
D019252,O019252,58,Delivered On Time,8.9
D019253,O019253,5,Delivered On Time,1.4
D019254,O019254,36,Delivered On Time,6.8
D019255,O019255,12,Delivered On Time,2.9
D019256,O019256,34,Delivered On Time,4.6
D019257,O019257,45,Delivered Late,5.1
D019258,O019258,60,Delivered On Time,7.6
D019259,O019259,51,Delivered On Time,8.5
D019260,O019260,12,Delivered On Time,1.4
D019261,O019261,51,Delivered On Time,6.8
D019262,O019262,50,Delivered Late,6.7
D019263,O019263,19,Delivered Late,1.3
D019264,O019264,40,Delivered Late,4.5
D019265,O019265,10,Delivered Late,0.9
D019266,O019266,66,Delivered Late,5.9
D019267,O019267,39,Delivered On Time,6.3
D019268,O019268,60,Delivered Late,5.6
D019269,O019269,70,Delivered Late,8.5
D019270,O019270,42,Delivered Late,5.6
D019271,O019271,42,Delivered Late,4
D019272,O019272,86,Delivered On Time,9.6
D019273,O019273,28,Delivered Late,1.8
D019274,O019274,32,Delivered Late,2.6
D019275,O019275,12,Delivered On Time,1.4
D019276,O019276,35,Delivered On Time,7.1
D019277,O019277,5,Delivered On Time,1.2
D019278,O019278,16,Delivered Late,0.6
D019279,O019279,42,Delivered On Time,5.6
D019280,O019280,59,Delivered Late,8.4
D019281,O019281,11,Delivered On Time,1.1
D019282,O019282,15,Delivered Late,1.8
D019283,O019283,53,Delivered Late,5.6
D019284,O019284,45,Delivered On Time,5.2
D019285,O019285,20,Delivered Late,2.2
D019286,O019286,15,Delivered Late,1.9
D019287,O019287,49,Delivered Late,5.7
D019288,O019288,38,Delivered Late,3.3
D019289,O019289,35,Delivered Late,3.3
D019290,O019290,33,Delivered On Time,5.8
D019291,O019291,68,Delivered On Time,9.6
D019292,O019292,48,Delivered On Time,9.8
D019293,O019293,30,Delivered On Time,5
D019294,O019294,33,Delivered On Time,4.8
D019295,O019295,38,Delivered On Time,5.5
D019296,O019296,8,Delivered On Time,0.5
D019297,O019297,35,Delivered Late,3.6
D019298,O019298,90,Delivered Late,9.8
D019299,O019299,15,Delivered On Time,1.5
D019300,O019300,35,Delivered On Time,4.4
D019301,O019301,84,Delivered Late,8.6
D019302,O019302,28,Delivered Late,2.4
D019303,O019303,43,Delivered On Time,6.3
D019304,O019304,51,Delivered Late,4.7
D019305,O019305,38,Delivered Late,3.4
D019306,O019306,79,Delivered On Time,9.9
D019307,O019307,11,Delivered On Time,1.8
D019308,O019308,79,Delivered Late,9.6
D019309,O019309,44,Delivered Late,3.7
D019310,O019310,7,Delivered On Time,0.5
D019311,O019311,40,Delivered On Time,7.6
D019312,O019312,28,Delivered Late,2.1
D019313,O019313,55,Delivered Late,6.4
D019314,O019314,39,Delivered Late,4.6
D019315,O019315,61,Delivered Late,6.7
D019316,O019316,37,Delivered Late,4.4
D019317,O019317,55,Delivered Late,6.5
D019318,O019318,59,Delivered Late,5.4
D019319,O019319,61,Delivered On Time,8.1
D019320,O019320,65,Delivered Late,7.4
D019321,O019321,26,Delivered On Time,4
D019322,O019322,26,Delivered On Time,3.8
D019323,O019323,53,Delivered Late,5.8
D019324,O019324,37,Delivered On Time,8.5
D019325,O019325,40,Delivered On Time,7.4
D019326,O019326,74,Delivered Late,7.5
D019327,O019327,64,Delivered On Time,8.7
D019328,O019328,42,Delivered Late,5.3
D019329,O019329,11,Delivered On Time,2
D019330,O019330,13,Delivered On Time,1.6
D019331,O019331,50,Delivered Late,6.3
D019332,O019332,11,Delivered On Time,2.4
D019333,O019333,37,Delivered Late,3.9
D019334,O019334,5,Delivered On Time,1.6
D019335,O019335,67,Delivered Late,7.8
D019336,O019336,55,Delivered On Time,7.8
D019337,O019337,43,Delivered On Time,9.8
D019338,O019338,58,Delivered Late,9.4
D019339,O019339,21,Delivered On Time,5
D019340,O019340,36,Delivered Late,2.4
D019341,O019341,5,Delivered On Time,2
D019342,O019342,45,Delivered On Time,8.8
D019343,O019343,33,Delivered On Time,6.7
D019344,O019344,79,Delivered Late,8.4
D019345,O019345,61,Delivered On Time,9.8
D019346,O019346,71,Delivered Late,9.4
D019347,O019347,25,Delivered On Time,3.8
D019348,O019348,76,Delivered Late,8.2
D019349,O019349,81,Delivered On Time,9
D019350,O019350,13,Delivered On Time,3.2
D019351,O019351,19,Delivered Late,0.8
D019352,O019352,6,Delivered On Time,0.6
D019353,O019353,67,Delivered On Time,7.6
D019354,O019354,52,Delivered Late,5.3
D019355,O019355,43,Delivered Late,5.7
D019356,O019356,17,Delivered On Time,4.7
D019357,O019357,49,Delivered Late,4.7
D019358,O019358,37,Delivered Late,3
D019359,O019359,23,Delivered Late,1.2
D019360,O019360,5,Delivered On Time,0.8
D019361,O019361,22,Delivered On Time,3.7
D019362,O019362,60,Delivered Late,6.8
D019363,O019363,5,Delivered On Time,1.7
D019364,O019364,65,Delivered Late,7.1
D019365,O019365,6,Delivered On Time,2.1
D019366,O019366,68,Delivered Late,9.6
D019367,O019367,50,Delivered Late,8
D019368,O019368,38,Delivered On Time,6.3
D019369,O019369,27,Delivered On Time,5.3
D019370,O019370,50,Delivered Late,5.9
D019371,O019371,81,Delivered On Time,9.9
D019372,O019372,40,Delivered Late,6.4
D019373,O019373,27,Delivered On Time,5.2
D019374,O019374,47,Delivered Late,5.2
D019375,O019375,45,Delivered Late,6.4
D019376,O019376,36,Delivered Late,3.3
D019377,O019377,47,Delivered Late,5.5
D019378,O019378,5,Delivered On Time,1.3
D019379,O019379,54,Delivered Late,5.8
D019380,O019380,13,Delivered On Time,3.4
D019381,O019381,74,Delivered Late,7.9
D019382,O019382,38,Delivered Late,2.3
D019383,O019383,7,Delivered On Time,1.8
D019384,O019384,49,Delivered Late,6.5
D019385,O019385,41,Delivered Late,5.8
D019386,O019386,11,Delivered On Time,3.1
D019387,O019387,50,Delivered Late,4.1
D019388,O019388,57,Delivered On Time,7.1
D019389,O019389,79,Delivered Late,7.3
D019390,O019390,45,Delivered On Time,6.1
D019391,O019391,14,Delivered On Time,1.8
D019392,O019392,49,Delivered Late,6.7
D019393,O019393,27,Delivered Late,2.5
D019394,O019394,36,Delivered Late,3.9
D019395,O019395,59,Delivered Late,5.7
D019396,O019396,46,Delivered Late,4.9
D019397,O019397,65,Delivered Late,8.9
D019398,O019398,12,Delivered Late,1
D019399,O019399,5,Delivered On Time,0.7
D019400,O019400,10,Delivered On Time,2.8
D019401,O019401,67,Delivered Late,7.8
D019402,O019402,46,Delivered On Time,6.1
D019403,O019403,55,Delivered Late,6.3
D019404,O019404,20,Delivered On Time,5.5
D019405,O019405,82,Delivered Late,8.3
D019406,O019406,96,Delivered Late,9.7
D019407,O019407,44,Delivered On Time,6.9
D019408,O019408,44,Delivered On Time,7.8
D019409,O019409,73,Delivered On Time,9.5
D019410,O019410,44,Delivered On Time,6.3
D019411,O019411,8,Delivered On Time,2
D019412,O019412,57,Delivered On Time,7.7
D019413,O019413,89,Delivered Late,9.3
D019414,O019414,43,Delivered Late,5.5
D019415,O019415,74,Delivered Late,8.7
D019416,O019416,30,Delivered On Time,3.8
D019417,O019417,49,Delivered On Time,7
D019418,O019418,69,Delivered On Time,9.6
D019419,O019419,53,Delivered Late,7
D019420,O019420,23,Delivered Late,3
D019421,O019421,57,Delivered Late,6.2
D019422,O019422,74,Delivered Late,7.5
D019423,O019423,59,Delivered Late,9.4
D019424,O019424,74,Delivered On Time,9.5
D019425,O019425,5,Delivered On Time,1.3
D019426,O019426,74,Delivered On Time,8.6
D019427,O019427,26,Delivered Late,3.6
D019428,O019428,5,Delivered On Time,1.2
D019429,O019429,6,Delivered On Time,1.9
D019430,O019430,10,Delivered On Time,2.8
D019431,O019431,39,Delivered On Time,6.3
D019432,O019432,38,Delivered On Time,5
D019433,O019433,50,Delivered On Time,6.6
D019434,O019434,34,Delivered On Time,7.7
D019435,O019435,66,Delivered On Time,7.9
D019436,O019436,46,Delivered Late,6.2
D019437,O019437,29,Delivered Late,4
D019438,O019438,53,Delivered On Time,7.4
D019439,O019439,50,Delivered On Time,9.7
D019440,O019440,30,Delivered On Time,4.7
D019441,O019441,74,Delivered Late,6.9
D019442,O019442,59,Delivered On Time,8
D019443,O019443,54,Delivered On Time,9.7
D019444,O019444,43,Delivered Late,4.1
D019445,O019445,37,Delivered On Time,7.5
D019446,O019446,62,Delivered On Time,7.9
D019447,O019447,29,Delivered On Time,4.4
D019448,O019448,31,Delivered On Time,4.3
D019449,O019449,29,Delivered On Time,3.6
D019450,O019450,34,Delivered On Time,8.1
D019451,O019451,24,Delivered On Time,3.1
D019452,O019452,67,Delivered Late,9.3
D019453,O019453,67,Delivered On Time,9
D019454,O019454,15,Delivered On Time,3.8
D019455,O019455,58,Delivered Late,5.6
D019456,O019456,38,Delivered On Time,7.3
D019457,O019457,62,Delivered On Time,6.9
D019458,O019458,28,Delivered On Time,4.7
D019459,O019459,65,Delivered On Time,9.6
D019460,O019460,32,Delivered Late,2.6
D019461,O019461,30,Delivered Late,2.8
D019462,O019462,99,Delivered Late,9.6
D019463,O019463,49,Delivered On Time,8.6
D019464,O019464,18,Delivered Late,1.5
D019465,O019465,49,Delivered On Time,8.2
D019466,O019466,5,Delivered On Time,0.6
D019467,O019467,55,Delivered Late,5.6
D019468,O019468,23,Delivered On Time,4.3
D019469,O019469,25,Delivered Late,2
D019470,O019470,22,Delivered Late,1.6
D019471,O019471,21,Delivered On Time,4.5
D019472,O019472,68,Delivered Late,5.7
D019473,O019473,46,Delivered Late,4.9
D019474,O019474,54,Delivered Late,5.3
D019475,O019475,51,Delivered Late,4.9
D019476,O019476,23,Delivered Late,1.3
D019477,O019477,24,Delivered On Time,4.9
D019478,O019478,72,Delivered Late,8.3
D019479,O019479,44,Delivered On Time,5.7
D019480,O019480,48,Delivered On Time,6.4
D019481,O019481,29,Delivered Late,1.6
D019482,O019482,19,Delivered On Time,3.2
D019483,O019483,28,Delivered Late,3
D019484,O019484,65,Delivered Late,7
D019485,O019485,12,Delivered On Time,1.8
D019486,O019486,17,Delivered On Time,4.1
D019487,O019487,46,Delivered Late,6.5
D019488,O019488,24,Delivered Late,0.9
D019489,O019489,19,Delivered Late,1.7
D019490,O019490,5,Delivered On Time,1.3
D019491,O019491,46,Delivered Late,4.1
D019492,O019492,31,Delivered Late,2
D019493,O019493,36,Delivered On Time,3.9
D019494,O019494,10,Delivered On Time,2.1
D019495,O019495,13,Delivered On Time,2.1
D019496,O019496,40,Delivered On Time,6.5
D019497,O019497,33,Delivered On Time,4.4
D019498,O019498,29,Delivered Late,2.9
D019499,O019499,50,Delivered Late,6.1
D019500,O019500,73,Delivered Late,7.3
D019501,O019501,40,Delivered Late,3.6
D019502,O019502,45,Delivered On Time,7.9
D019503,O019503,67,Delivered On Time,9.1
D019504,O019504,17,Delivered On Time,3.3
D019505,O019505,71,Delivered On Time,9.4
D019506,O019506,77,Delivered Late,7.3
D019507,O019507,49,Delivered Late,5.9
D019508,O019508,74,Delivered Late,9.5
D019509,O019509,24,Delivered Late,2.7
D019510,O019510,33,Delivered On Time,6.1
D019511,O019511,36,Delivered Late,4.2
D019512,O019512,40,Delivered On Time,4.9
D019513,O019513,54,Delivered Late,7.2
D019514,O019514,38,Delivered On Time,7.8
D019515,O019515,34,Delivered Late,2.9
D019516,O019516,56,Delivered On Time,8.1
D019517,O019517,63,Delivered On Time,7.3
D019518,O019518,45,Delivered On Time,6.2
D019519,O019519,26,Delivered Late,3.7
D019520,O019520,39,Delivered Late,4.5
D019521,O019521,77,Delivered Late,8.7
D019522,O019522,36,Delivered Late,2.3
D019523,O019523,49,Delivered Late,4.3
D019524,O019524,12,Delivered Late,1
D019525,O019525,47,Delivered Late,3.9
D019526,O019526,15,Delivered On Time,2.1
D019527,O019527,38,Delivered On Time,6.2
D019528,O019528,39,Delivered Late,4
D019529,O019529,42,Delivered On Time,9.4
D019530,O019530,30,Delivered On Time,5.6
D019531,O019531,15,Delivered Late,0.8
D019532,O019532,55,Delivered Late,5.6
D019533,O019533,41,Delivered On Time,9
D019534,O019534,42,Delivered Late,4.3
D019535,O019535,23,Delivered Late,0.7
D019536,O019536,35,Delivered On Time,5.6
D019537,O019537,61,Delivered Late,8.5
D019538,O019538,61,Delivered Late,5.3
D019539,O019539,58,Delivered Late,6.7
D019540,O019540,40,Delivered Late,2.8
D019541,O019541,29,Delivered On Time,5.1
D019542,O019542,13,Delivered Late,0.7
D019543,O019543,16,Delivered On Time,2.1
D019544,O019544,32,Delivered On Time,5.2
D019545,O019545,57,Delivered Late,7.6
D019546,O019546,39,Delivered Late,3.6
D019547,O019547,83,Delivered On Time,9.9
D019548,O019548,63,Delivered Late,7.9
D019549,O019549,74,Delivered Late,8
D019550,O019550,18,Delivered Late,0.8
D019551,O019551,21,Delivered On Time,4.7
D019552,O019552,57,Delivered Late,7.7
D019553,O019553,15,Delivered Late,1.5
D019554,O019554,77,Delivered Late,7.7
D019555,O019555,25,Delivered Late,1.1
D019556,O019556,62,Delivered Late,5.7
D019557,O019557,22,Delivered Late,0.9
D019558,O019558,40,Delivered On Time,6.8
D019559,O019559,47,Delivered On Time,8
D019560,O019560,68,Delivered Late,7.8
D019561,O019561,29,Delivered On Time,3.4
D019562,O019562,5,Delivered On Time,1.2
D019563,O019563,11,Delivered On Time,1.3
D019564,O019564,51,Delivered On Time,5.8
D019565,O019565,63,Delivered Late,8.8
D019566,O019566,17,Delivered On Time,1.9
D019567,O019567,5,Delivered On Time,0.8
D019568,O019568,51,Delivered On Time,5.8
D019569,O019569,60,Delivered Late,7.9
D019570,O019570,50,Delivered On Time,6.4
D019571,O019571,38,Delivered On Time,4.8
D019572,O019572,39,Delivered On Time,4.9
D019573,O019573,40,Delivered Late,2.6
D019574,O019574,20,Delivered On Time,5.2
D019575,O019575,5,Delivered On Time,2.1
D019576,O019576,28,Delivered Late,1.6
D019577,O019577,25,Delivered On Time,3.9
D019578,O019578,22,Delivered Late,1.3
D019579,O019579,52,Delivered Late,6.5
D019580,O019580,31,Delivered On Time,5
D019581,O019581,11,Delivered On Time,3.8
D019582,O019582,57,Delivered Late,7.6
D019583,O019583,46,Delivered Late,5.9
D019584,O019584,47,Delivered Late,4.1
D019585,O019585,33,Delivered Late,2.9
D019586,O019586,5,Delivered On Time,0.9
D019587,O019587,14,Delivered On Time,1.9
D019588,O019588,7,Delivered On Time,1
D019589,O019589,22,Delivered On Time,2.6
D019590,O019590,56,Delivered Late,8.4
D019591,O019591,44,Delivered On Time,7
D019592,O019592,40,Delivered Late,3.3
D019593,O019593,35,Delivered On Time,5.3
D019594,O019594,19,Delivered On Time,1.8
D019595,O019595,72,Delivered On Time,9.8
D019596,O019596,39,Delivered Late,4.8
D019597,O019597,56,Delivered Late,4.9
D019598,O019598,5,Delivered On Time,1
D019599,O019599,10,Delivered On Time,2.1
D019600,O019600,21,Delivered On Time,2.7
D019601,O019601,94,Delivered Late,10
D019602,O019602,37,Delivered Late,2.4
D019603,O019603,12,Delivered Late,0.8
D019604,O019604,25,Delivered On Time,4.5
D019605,O019605,62,Delivered Late,5.6
D019606,O019606,7,Delivered On Time,2
D019607,O019607,22,Delivered Late,1.8
D019608,O019608,30,Delivered Late,2.9
D019609,O019609,30,Delivered On Time,5
D019610,O019610,51,Delivered On Time,6.1
D019611,O019611,5,Delivered On Time,0.8
D019612,O019612,61,Delivered Late,5.1
D019613,O019613,13,Delivered On Time,2.7
D019614,O019614,62,Delivered On Time,9
D019615,O019615,65,Delivered Late,6.9
D019616,O019616,78,Delivered Late,9.5
D019617,O019617,57,Delivered On Time,7.5
D019618,O019618,36,Delivered Late,3.2
D019619,O019619,8,Delivered On Time,1.2
D019620,O019620,97,Delivered Late,8.7
D019621,O019621,52,Delivered Late,8
D019622,O019622,41,Delivered On Time,5.1
D019623,O019623,31,Delivered On Time,5.2
D019624,O019624,10,Delivered Late,0.8
D019625,O019625,91,Delivered Late,9.2
D019626,O019626,24,Delivered On Time,2.4
D019627,O019627,16,Delivered On Time,2.2
D019628,O019628,40,Delivered Late,3.5
D019629,O019629,22,Delivered Late,1.7
D019630,O019630,57,Delivered On Time,8.1
D019631,O019631,43,Delivered On Time,6.3
D019632,O019632,43,Delivered Late,3.4
D019633,O019633,26,Delivered Late,3.2
D019634,O019634,23,Delivered Late,0.6
D019635,O019635,18,Delivered Late,2.4
D019636,O019636,48,Delivered Late,4.9
D019637,O019637,68,Delivered Late,7.7
D019638,O019638,63,Delivered On Time,9.7
D019639,O019639,78,Delivered On Time,9.8
D019640,O019640,29,Delivered On Time,4.8
D019641,O019641,18,Delivered Late,1.3
D019642,O019642,32,Delivered Late,2.5
D019643,O019643,14,Delivered On Time,2.3
D019644,O019644,16,Delivered On Time,2.2
D019645,O019645,18,Delivered Late,1.4
D019646,O019646,30,Delivered On Time,3.5
D019647,O019647,56,Delivered On Time,8.5
D019648,O019648,24,Delivered Late,2.2
D019649,O019649,19,Delivered On Time,2
D019650,O019650,49,Delivered On Time,5.5
D019651,O019651,26,Delivered Late,2.1
D019652,O019652,53,Delivered On Time,8.8
D019653,O019653,31,Delivered Late,1.7
D019654,O019654,37,Delivered Late,3.5
D019655,O019655,5,Delivered On Time,1.3
