rating_id,order_id,rating,review
R014962,O001004,4,"Great experience, fresh items."
R014963,O004077,5,Nice packaging and fast service.
R014964,O006633,5,Nice packaging and fast service.
R014965,O018597,5,Loved the quick delivery.
R014966,O002731,3,Okay service.
R014967,O002581,5,Loved the quick delivery.
R014968,O012682,5,"Great experience, fresh items."
R014969,O005444,3,One or two items were not so fresh.
R014970,O004984,4,"Great experience, fresh items."
R014971,O012065,4,Nice packaging and fast service.
R014972,O008045,5,Loved the quick delivery.
R014973,O018274,4,"On-time delivery, good quality."
R014974,O013989,5,All items were available and fresh.
R014975,O001289,5,"On-time delivery, good quality."
R014976,O007104,3,One or two items were not so fresh.
R014977,O008306,4,All items were available and fresh.
R014978,O012116,4,All items were available and fresh.
R014979,O018943,4,All items were available and fresh.
R014980,O002224,4,All items were available and fresh.
R014981,O005263,4,"Great experience, fresh items."
R014982,O014808,4,Nice packaging and fast service.
R014983,O015629,5,"Great experience, fresh items."
R014984,O015515,5,"Great experience, fresh items."
R014985,O002688,5,Loved the quick delivery.
R014986,O004405,4,"Great experience, fresh items."
R014987,O010698,5,Loved the quick delivery.
R014988,O012845,3,"Average experience, could be better."
R014989,O000113,3,One or two items were not so fresh.
R014990,O012861,3,Okay service.
R014991,O016064,5,Loved the quick delivery.
R014992,O017582,4,Loved the quick delivery.
R014993,O009454,5,"On-time delivery, good quality."
R014994,O001452,1,Late delivery and missing items.
R014995,O019558,4,All items were available and fresh.
R014996,O012167,4,Nice packaging and fast service.
R014997,O010872,4,Nice packaging and fast service.
R014998,O002424,5,All items were available and fresh.
R014999,O010640,3,Delivery was slightly delayed.
R015000,O001782,4,"Great experience, fresh items."
R015001,O004168,4,All items were available and fresh.
R015002,O013506,4,"Great experience, fresh items."
R015003,O014749,5,"Great experience, fresh items."
R015004,O018893,2,Late delivery and missing items.
R015005,O011751,5,Nice packaging and fast service.
R015006,O007016,4,Loved the quick delivery.
R015007,O003573,4,Loved the quick delivery.
R015008,O003909,4,Loved the quick delivery.
R015009,O007959,5,Loved the quick delivery.
R015010,O002862,5,Loved the quick delivery.
R015011,O010843,5,"On-time delivery, good quality."
R015012,O003446,4,"On-time delivery, good quality."
R015013,O000846,5,"On-time delivery, good quality."
R015014,O009525,2,Items were damaged.
R015015,O002508,5,Loved the quick delivery.
R015016,O006611,4,Nice packaging and fast service.
R015017,O006783,3,Delivery was slightly delayed.
R015018,O012126,2,Poor quality and service.
R015019,O015332,4,"Great experience, fresh items."
R015020,O002804,5,"On-time delivery, good quality."
R015021,O004712,5,Nice packaging and fast service.
R015022,O014183,4,All items were available and fresh.
R015023,O009305,3,Okay service.
R015024,O003916,2,"Very bad experience, not ordering again."
R015025,O007952,5,Nice packaging and fast service.
R015026,O011550,4,"On-time delivery, good quality."
R015027,O013988,4,"Great experience, fresh items."
R015028,O002543,4,All items were available and fresh.
R015029,O014410,5,Loved the quick delivery.
R015030,O014968,4,All items were available and fresh.
R015031,O009857,1,Items were damaged.
R015032,O012936,4,"On-time delivery, good quality."
R015033,O009302,3,Okay service.
R015034,O016168,5,"Great experience, fresh items."
R015035,O018496,3,Okay service.
R015036,O010481,5,Loved the quick delivery.
R015037,O019612,4,Loved the quick delivery.
R015038,O007045,5,Nice packaging and fast service.
R015039,O016507,5,Loved the quick delivery.
R015040,O011062,4,Loved the quick delivery.
R015041,O011645,5,All items were available and fresh.
R015042,O010631,3,Delivery was slightly delayed.
R015043,O014846,5,Loved the quick delivery.
R015044,O019966,4,"Great experience, fresh items."
R015045,O014543,4,Loved the quick delivery.
R015046,O010462,3,Okay service.
R015047,O009614,4,Loved the quick delivery.
R015048,O007904,5,All items were available and fresh.
R015049,O006944,3,One or two items were not so fresh.
R015050,O003374,5,Loved the quick delivery.
R015051,O012273,4,"Great experience, fresh items."
R015052,O003519,1,"Very bad experience, not ordering again."
R015053,O005518,5,Loved the quick delivery.
R015054,O009813,4,"On-time delivery, good quality."
R015055,O019690,3,Okay service.
R015056,O007743,4,All items were available and fresh.
R015057,O001408,3,Okay service.
R015058,O013468,5,"On-time delivery, good quality."
R015059,O012851,3,Okay service.
R015060,O010747,3,One or two items were not so fresh.
R015061,O001863,4,All items were available and fresh.
R015062,O006505,3,Delivery was slightly delayed.
R015063,O000790,3,"Average experience, could be better."
R015064,O001213,3,Okay service.
R015065,O014989,4,"Great experience, fresh items."
R015066,O011928,4,Loved the quick delivery.
R015067,O015855,4,Nice packaging and fast service.
R015068,O005377,5,"Great experience, fresh items."
R015069,O003271,5,Nice packaging and fast service.
R015070,O011132,4,Nice packaging and fast service.
R015071,O005679,3,One or two items were not so fresh.
R015072,O018917,5,All items were available and fresh.
R015073,O018467,4,Loved the quick delivery.
R015074,O014408,3,"Average experience, could be better."
R015075,O016932,5,All items were available and fresh.
R015076,O013442,4,"Great experience, fresh items."
R015077,O015293,3,Delivery was slightly delayed.
R015078,O013837,5,Loved the quick delivery.
R015079,O016836,5,Loved the quick delivery.
R015080,O018731,5,"Great experience, fresh items."
R015081,O017531,5,Nice packaging and fast service.
R015082,O003421,5,All items were available and fresh.
R015083,O000956,5,"On-time delivery, good quality."
R015084,O007189,1,Late delivery and missing items.
R015085,O005780,5,"On-time delivery, good quality."
R015086,O010718,5,All items were available and fresh.
R015087,O005840,3,"Average experience, could be better."
R015088,O019544,4,"Great experience, fresh items."
R015089,O018742,5,"On-time delivery, good quality."
R015090,O007512,1,Poor quality and service.
R015091,O000257,2,Items were damaged.
R015092,O007976,5,All items were available and fresh.
R015093,O008643,5,"Great experience, fresh items."
R015094,O008472,5,"On-time delivery, good quality."
R015095,O017375,4,All items were available and fresh.
R015096,O000849,4,Loved the quick delivery.
R015097,O004160,2,Late delivery and missing items.
R015098,O000540,3,Delivery was slightly delayed.
R015099,O019421,5,Nice packaging and fast service.
R015100,O016269,5,Nice packaging and fast service.
R015101,O017556,4,"On-time delivery, good quality."
R015102,O001372,4,Loved the quick delivery.
R015103,O015313,5,Loved the quick delivery.
R015104,O011665,5,Loved the quick delivery.
R015105,O010400,5,"Great experience, fresh items."
R015106,O014745,4,"On-time delivery, good quality."
R015107,O006455,5,Loved the quick delivery.
R015108,O007143,4,"Great experience, fresh items."
R015109,O009037,5,"On-time delivery, good quality."
R015110,O018593,5,"On-time delivery, good quality."
R015111,O019296,4,All items were available and fresh.
R015112,O009890,1,Items were damaged.
R015113,O014996,4,"Great experience, fresh items."
R015114,O012695,3,One or two items were not so fresh.
R015115,O018801,5,All items were available and fresh.
R015116,O011275,4,"Great experience, fresh items."
R015117,O015859,3,Delivery was slightly delayed.
R015118,O008494,3,Delivery was slightly delayed.
R015119,O011461,4,Nice packaging and fast service.
R015120,O019805,5,Loved the quick delivery.
R015121,O013377,3,One or two items were not so fresh.
R015122,O003081,3,Delivery was slightly delayed.
R015123,O006607,2,"Very bad experience, not ordering again."
R015124,O019146,1,Poor quality and service.
R015125,O018405,4,All items were available and fresh.
R015126,O015345,5,"On-time delivery, good quality."
R015127,O018734,4,"Great experience, fresh items."
R015128,O009722,3,"Average experience, could be better."
R015129,O013844,1,Items were damaged.
R015130,O019950,4,Nice packaging and fast service.
R015131,O017874,5,Loved the quick delivery.
R015132,O013483,3,"Average experience, could be better."
R015133,O017145,5,"Great experience, fresh items."
R015134,O003884,5,"Great experience, fresh items."
R015135,O009397,5,"Great experience, fresh items."
R015136,O000640,1,Poor quality and service.
R015137,O019750,2,Late delivery and missing items.
R015138,O009845,5,All items were available and fresh.
R015139,O007155,3,Okay service.
R015140,O009529,4,Loved the quick delivery.
R015141,O017204,4,Nice packaging and fast service.
R015142,O008370,3,Delivery was slightly delayed.
R015143,O014157,5,Nice packaging and fast service.
R015144,O003754,2,Poor quality and service.
R015145,O010907,4,Nice packaging and fast service.
R015146,O004720,3,Delivery was slightly delayed.
R015147,O008085,5,"Great experience, fresh items."
R015148,O017714,5,All items were available and fresh.
R015149,O014793,3,One or two items were not so fresh.
R015150,O008781,4,Loved the quick delivery.
R015151,O005338,5,Nice packaging and fast service.
R015152,O006465,4,Nice packaging and fast service.
R015153,O008545,4,"Great experience, fresh items."
R015154,O002723,4,"Great experience, fresh items."
R015155,O002679,2,"Very bad experience, not ordering again."
R015156,O012841,5,"Great experience, fresh items."
R015157,O000347,4,Nice packaging and fast service.
R015158,O018710,4,All items were available and fresh.
R015159,O010483,4,"On-time delivery, good quality."
R015160,O001575,4,Nice packaging and fast service.
R015161,O008127,5,All items were available and fresh.
R015162,O015791,5,"On-time delivery, good quality."
R015163,O013662,5,"On-time delivery, good quality."
R015164,O018901,5,All items were available and fresh.
R015165,O008013,3,One or two items were not so fresh.
R015166,O018352,3,"Average experience, could be better."
R015167,O005269,5,Nice packaging and fast service.
R015168,O015642,5,All items were available and fresh.
R015169,O001035,5,Nice packaging and fast service.
R015170,O004067,4,Loved the quick delivery.
R015171,O018542,4,All items were available and fresh.
R015172,O007605,2,Items were damaged.
R015173,O011503,4,Loved the quick delivery.
R015174,O017170,5,"Great experience, fresh items."
R015175,O012243,4,"On-time delivery, good quality."
R015176,O008964,5,Loved the quick delivery.
R015177,O010738,3,One or two items were not so fresh.
R015178,O000496,5,All items were available and fresh.
R015179,O019324,4,"Great experience, fresh items."
R015180,O012169,5,Nice packaging and fast service.
R015181,O004265,3,One or two items were not so fresh.
R015182,O014243,4,"Great experience, fresh items."
R015183,O011445,4,"On-time delivery, good quality."
R015184,O005825,3,Delivery was slightly delayed.
R015185,O015284,5,"Great experience, fresh items."
R015186,O019128,3,"Average experience, could be better."
R015187,O017168,5,Nice packaging and fast service.
R015188,O015227,5,Loved the quick delivery.
R015189,O006020,5,All items were available and fresh.
R015190,O012432,4,All items were available and fresh.
R015191,O003705,2,Late delivery and missing items.
R015192,O001843,4,All items were available and fresh.
R015193,O010501,5,"Great experience, fresh items."
R015194,O006943,5,"Great experience, fresh items."
R015195,O019507,2,Poor quality and service.
R015196,O000230,4,All items were available and fresh.
R015197,O003287,3,Delivery was slightly delayed.
R015198,O002130,5,Nice packaging and fast service.
R015199,O006698,3,"Average experience, could be better."
R015200,O007147,5,"On-time delivery, good quality."
R015201,O013312,5,Loved the quick delivery.
R015202,O005117,5,"Great experience, fresh items."
R015203,O014203,4,Loved the quick delivery.
R015204,O016489,5,Loved the quick delivery.
R015205,O006517,5,"Great experience, fresh items."
R015206,O014955,5,"Great experience, fresh items."
R015207,O017080,2,Poor quality and service.
R015208,O019301,5,"On-time delivery, good quality."
R015209,O010807,5,Loved the quick delivery.
R015210,O015602,5,Nice packaging and fast service.
R015211,O005743,5,Nice packaging and fast service.
R015212,O012577,4,Nice packaging and fast service.
R015213,O017972,4,"Great experience, fresh items."
R015214,O016508,5,Loved the quick delivery.
R015215,O001195,4,All items were available and fresh.
