platform,delivery_id,delivery_partner_id,order_id,delivery_time_minutes,distance_km,delivery_status,order_status,actual_delivery_datetime,promised_delivery_datetime,delay_reason
Blinkit,,24170,7267422945,14,1.87,On Time,,2023-05-03 12:25:25,2023-05-03 12:29:25,
Blinkit,,22677,9400777426,22,4.32,Slightly Delayed,,2023-11-17 00:39:09,2023-11-17 00:31:09,Traffic
Blinkit,,64773,3298603544,32,1.48,Late,,2023-06-16 00:16:37,2023-06-15 23:54:37,Traffic
Blinkit,,76853,4479973293,14,4.0,On Time,,2024-09-11 19:15:57,2024-09-11 19:11:57,Traffic
Blinkit,,89331,356236208,24,4.65,On Time,,2023-08-08 13:36:46,2023-08-08 13:31:46,Traffic
Blinkit,,79038,6699845542,14,1.39,On Time,,2023-12-06 14:57:53,2023-12-06 15:02:53,
Blinkit,,21621,3106057977,8,1.82,On Time,,2024-06-07 18:46:09,2024-06-07 18:49:09,
Blinkit,,6217,1905367587,18,4.47,On Time,,2023-11-05 08:57:17,2023-11-05 08:59:17,
Blinkit,,45869,169590729,12,3.47,On Time,,2024-05-23 05:24:37,2024-05-23 05:28:37,
Blinkit,,57086,9820743709,20,0.96,On Time,,2023-12-03 10:34:31,2023-12-03 10:32:31,Traffic
Blinkit,,39274,6605882211,35,2.51,Late,,2023-12-03 11:08:46,2023-12-03 10:43:46,Traffic
Blinkit,,20603,9517765444,14,1.26,On Time,,2023-09-28 04:59:11,2023-09-28 05:02:11,
Blinkit,,54135,7766311749,17,1.39,On Time,,2023-11-28 15:23:39,2023-11-28 15:25:39,
Blinkit,,59655,742238239,16,2.94,On Time,,2023-12-21 21:43:19,2023-12-21 21:41:19,Traffic
Blinkit,,19370,3146141485,22,1.05,On Time,,2023-12-27 08:50:28,2023-12-27 08:46:28,Traffic
Blinkit,,32567,6633702824,11,3.5,On Time,,2024-06-19 09:05:43,2024-06-19 09:08:43,
Blinkit,,78614,5033749011,16,2.88,On Time,,2023-10-22 13:58:49,2023-10-22 14:00:49,
Blinkit,,19960,4009496217,14,1.98,On Time,,2023-07-22 03:24:51,2023-07-22 03:21:51,Traffic
Blinkit,,70335,4284473821,19,2.84,On Time,,2024-03-25 08:32:13,2024-03-25 08:29:13,Traffic
Blinkit,,44421,8860588793,21,4.93,On Time,,2023-08-03 15:33:25,2023-08-03 15:32:25,Traffic
Blinkit,,48428,5305428485,23,2.59,On Time,,2023-05-07 03:15:44,2023-05-07 03:11:44,Traffic
Blinkit,,11530,676278878,13,4.7,On Time,,2023-04-08 08:28:45,2023-04-08 08:29:45,
Blinkit,,52270,9459854097,15,3.36,On Time,,2023-10-28 22:45:53,2023-10-28 22:47:53,
Blinkit,,53909,3895596621,7,3.75,On Time,,2023-10-29 04:29:51,2023-10-29 04:32:51,
Blinkit,,96593,7750915110,25,3.28,Slightly Delayed,,2023-09-18 19:44:02,2023-09-18 19:37:02,Traffic
Blinkit,,62728,5173951989,12,4.74,On Time,,2023-11-11 17:29:15,2023-11-11 17:33:15,
Blinkit,,46446,6388954643,12,1.85,On Time,,2024-02-23 07:03:22,2024-02-23 07:05:22,
Blinkit,,54590,5819387689,9,3.89,On Time,,2023-09-08 18:19:12,2023-09-08 18:24:12,
Blinkit,,44659,4184037584,13,2.1,On Time,,2023-10-15 09:31:29,2023-10-15 09:31:29,
Blinkit,,52570,9525140554,16,0.89,On Time,,2024-10-15 09:27:28,2024-10-15 09:26:28,Traffic
Blinkit,,46223,1617927874,13,3.25,On Time,,2024-09-14 16:12:03,2024-09-14 16:09:03,Traffic
Blinkit,,21539,1543944105,36,2.99,Late,,2024-10-21 18:26:10,2024-10-21 18:00:10,Traffic
Blinkit,,43564,341580530,31,3.77,Late,,2024-07-10 07:42:29,2024-07-10 07:21:29,Traffic
Blinkit,,36138,5133661902,21,3.39,Slightly Delayed,,2023-11-13 23:04:41,2023-11-13 22:53:41,Traffic
Blinkit,,27324,4557328309,18,2.79,On Time,,2024-06-13 01:44:04,2024-06-13 01:40:04,Traffic
Blinkit,,78302,4479421205,26,1.59,Slightly Delayed,,2024-07-02 12:42:17,2024-07-02 12:28:17,Traffic
Blinkit,,3587,5740294639,27,4.38,Slightly Delayed,,2023-07-31 13:31:46,2023-07-31 13:16:46,Traffic
Blinkit,,27873,8114060961,44,0.63,Late,,2023-10-12 18:21:59,2023-10-12 17:54:59,Traffic
Blinkit,,78378,5744553133,25,0.73,Slightly Delayed,,2024-04-19 03:35:52,2024-04-19 03:28:52,Traffic
Blinkit,,23973,5029893308,11,0.97,On Time,,2024-01-26 14:56:50,2024-01-26 14:58:50,
Blinkit,,60561,9663384689,24,1.58,Slightly Delayed,,2023-03-24 17:21:27,2023-03-24 17:15:27,Traffic
Blinkit,,65015,7919240958,13,2.6,On Time,,2023-05-19 00:12:38,2023-05-19 00:12:38,
Blinkit,,73273,5211751826,21,0.53,Slightly Delayed,,2023-08-31 02:06:48,2023-08-31 01:55:48,Traffic
Blinkit,,3028,8713129069,18,2.31,On Time,,2024-10-16 08:47:07,2024-10-16 08:47:07,
Blinkit,,56660,1407304162,14,3.65,On Time,,2023-03-31 18:59:55,2023-03-31 18:59:55,
Blinkit,,14372,3793875046,16,0.63,On Time,,2024-01-30 08:33:22,2024-01-30 08:30:22,Traffic
Blinkit,,68302,4903700958,15,0.67,On Time,,2024-05-30 09:59:35,2024-05-30 09:56:35,Traffic
Blinkit,,96259,1989547877,18,3.76,On Time,,2023-12-14 02:28:55,2023-12-14 02:27:55,Traffic
Blinkit,,24203,9584857115,18,4.52,On Time,,2023-12-28 23:21:21,2023-12-28 23:23:21,
Blinkit,,61643,7236760938,12,4.05,On Time,,2024-06-29 12:11:15,2024-06-29 12:15:15,
Blinkit,,5643,4346903287,23,4.95,On Time,,2024-10-29 00:02:45,2024-10-28 23:59:45,Traffic
Blinkit,,15507,6353755071,23,1.21,On Time,,2024-02-12 01:03:17,2024-02-12 01:00:17,Traffic
Blinkit,,37946,89194627,13,4.59,On Time,,2024-03-06 18:24:09,2024-03-06 18:27:09,
Blinkit,,96790,544919267,12,4.42,On Time,,2024-09-25 14:17:58,2024-09-25 14:16:58,Traffic
Blinkit,,3646,6665075012,21,2.06,On Time,,2024-01-14 03:22:56,2024-01-14 03:21:56,Traffic
Blinkit,,23681,4461389660,38,2.74,Late,,2023-07-30 15:40:38,2023-07-30 15:12:38,Traffic
Blinkit,,34277,8789328634,30,1.44,Late,,2024-06-01 01:50:26,2024-06-01 01:32:26,Traffic
Blinkit,,86173,147066568,11,1.2,On Time,,2024-07-12 07:55:16,2024-07-12 07:58:16,
Blinkit,,3996,6712947216,17,4.42,On Time,,2023-04-11 04:28:23,2023-04-11 04:24:23,Traffic
Blinkit,,59602,4731158560,16,0.81,On Time,,2024-03-14 18:37:31,2024-03-14 18:37:31,
Blinkit,,83846,6228958238,39,1.54,Late,,2023-08-31 04:52:51,2023-08-31 04:25:51,Traffic
Blinkit,,46105,8006440384,17,4.43,On Time,,2023-06-09 05:34:06,2023-06-09 05:35:06,
Blinkit,,69442,7330672658,6,3.67,On Time,,2024-10-25 04:08:42,2024-10-25 04:12:42,
Blinkit,,56216,1766200974,8,3.37,On Time,,2024-10-13 15:03:22,2024-10-13 15:08:22,
Blinkit,,87135,2878422829,14,2.59,On Time,,2024-07-16 06:01:46,2024-07-16 06:06:46,
Blinkit,,82460,5862535621,16,4.02,On Time,,2024-01-03 06:25:00,2024-01-03 06:23:00,Traffic
Blinkit,,89523,3781134163,18,1.54,Slightly Delayed,,2024-02-03 03:09:21,2024-02-03 03:01:21,Traffic
Blinkit,,69804,7835720444,39,1.34,Late,,2024-01-10 23:51:29,2024-01-10 23:24:29,Traffic
Blinkit,,23019,1952343673,17,1.52,On Time,,2024-02-24 06:14:00,2024-02-24 06:16:00,
Blinkit,,84186,9406096007,30,1.42,Slightly Delayed,,2023-11-24 09:30:17,2023-11-24 09:17:17,Traffic
Blinkit,,99968,1136528533,28,1.81,Slightly Delayed,,2023-08-22 22:58:18,2023-08-22 22:46:18,Traffic
Blinkit,,42265,9137126466,17,1.67,On Time,,2023-08-05 10:04:03,2023-08-05 10:03:03,Traffic
Blinkit,,4039,1495517558,38,4.82,Late,,2024-08-17 17:14:22,2024-08-17 16:49:22,Traffic
Blinkit,,83118,1643011737,19,3.49,On Time,,2024-07-14 08:42:35,2024-07-14 08:37:35,Traffic
Blinkit,,78609,4067366774,14,3.55,On Time,,2024-02-23 19:42:16,2024-02-23 19:39:16,Traffic
Blinkit,,76106,1683118802,21,1.25,On Time,,2023-12-17 15:49:55,2023-12-17 15:46:55,Traffic
Blinkit,,50789,5770514189,16,4.07,Slightly Delayed,,2023-12-08 16:37:15,2023-12-08 16:31:15,Traffic
Blinkit,,77039,9612669334,14,4.07,On Time,,2023-06-24 17:29:03,2023-06-24 17:25:03,Traffic
Blinkit,,22950,3262295808,14,2.17,On Time,,2024-04-19 20:26:41,2024-04-19 20:22:41,Traffic
Blinkit,,98452,1593291198,25,1.94,Slightly Delayed,,2024-09-30 22:55:00,2024-09-30 22:40:00,Traffic
Blinkit,,45092,5327721432,9,4.03,On Time,,2024-09-28 20:15:11,2024-09-28 20:16:11,
Blinkit,,29418,4879497185,9,2.7,On Time,,2023-10-17 11:53:35,2023-10-17 11:55:35,
Blinkit,,55685,6883107728,17,2.99,On Time,,2024-02-11 18:27:33,2024-02-11 18:29:33,
Blinkit,,33474,1643246998,24,2.96,Slightly Delayed,,2023-10-29 17:18:28,2023-10-29 17:12:28,Traffic
Blinkit,,77500,913309291,10,2.56,On Time,,2024-06-16 09:20:00,2024-06-16 09:23:00,
Blinkit,,85725,8298829689,13,1.55,On Time,,2023-11-29 12:29:34,2023-11-29 12:26:34,Traffic
Blinkit,,56349,7155488252,12,2.56,On Time,,2024-09-28 21:36:26,2024-09-28 21:39:26,
Blinkit,,93941,8316192789,20,1.87,On Time,,2023-07-07 02:34:55,2023-07-07 02:33:55,Traffic
Blinkit,,10246,3589756658,16,3.7,On Time,,2023-12-18 09:22:42,2023-12-18 09:17:42,Traffic
Blinkit,,37141,8371900149,17,0.62,On Time,,2024-08-31 13:28:39,2024-08-31 13:27:39,Traffic
Blinkit,,14050,6659686612,6,3.11,On Time,,2024-04-20 03:12:24,2024-04-20 03:17:24,
Blinkit,,91316,2937676500,23,3.16,Slightly Delayed,,2024-05-25 19:16:00,2024-05-25 19:08:00,Traffic
Blinkit,,50218,9908301442,23,1.18,On Time,,2023-06-10 08:25:04,2023-06-10 08:20:04,Traffic
Blinkit,,70928,3325049330,13,0.78,On Time,,2023-03-31 19:17:39,2023-03-31 19:20:39,
Blinkit,,80888,2330986566,9,1.59,On Time,,2023-03-26 16:40:03,2023-03-26 16:41:03,
Blinkit,,91194,1495975802,13,4.25,On Time,,2024-01-27 16:43:38,2024-01-27 16:41:38,Traffic
Blinkit,,29507,4207249029,21,1.5,On Time,,2023-10-15 18:05:14,2023-10-15 18:04:14,Traffic
Blinkit,,17949,1150143976,12,4.19,On Time,,2023-08-12 10:42:09,2023-08-12 10:41:09,Traffic
Blinkit,,67582,8443390148,20,3.62,On Time,,2023-06-12 11:23:12,2023-06-12 11:23:12,
Blinkit,,47723,8358703267,15,3.45,On Time,,2023-08-20 11:07:12,2023-08-20 11:05:12,Traffic
Blinkit,,38092,1608084881,16,1.86,On Time,,2024-03-21 23:53:31,2024-03-21 23:52:31,Traffic
Blinkit,,59839,2744486953,32,4.14,Late,,2024-09-29 20:37:27,2024-09-29 20:15:27,Traffic
Blinkit,,28150,3036885153,21,0.79,Slightly Delayed,,2024-02-29 21:30:32,2024-02-29 21:20:32,Traffic
Blinkit,,54244,7335148205,10,1.6,On Time,,2023-06-30 02:04:07,2023-06-30 02:08:07,
Blinkit,,58531,2356580295,16,3.35,On Time,,2023-08-21 01:49:20,2023-08-21 01:48:20,Traffic
Blinkit,,80008,8999547266,18,4.14,On Time,,2023-12-09 17:17:35,2023-12-09 17:13:35,Traffic
Blinkit,,72382,3094439783,20,1.84,On Time,,2023-11-30 04:15:34,2023-11-30 04:13:34,Traffic
Blinkit,,13373,2753579193,13,1.24,On Time,,2023-03-29 15:05:03,2023-03-29 15:06:03,
Blinkit,,74017,7683077217,15,2.16,On Time,,2024-04-17 18:27:04,2024-04-17 18:27:04,
Blinkit,,5230,2366099898,12,2.51,On Time,,2023-05-10 20:57:53,2023-05-10 20:56:53,Traffic
Blinkit,,63346,1252810532,26,1.13,Slightly Delayed,,2024-07-03 21:48:17,2024-07-03 21:37:17,Traffic
Blinkit,,79356,6493039553,16,4.33,On Time,,2024-08-06 11:38:09,2024-08-06 11:41:09,
Blinkit,,68120,9274842886,13,1.83,On Time,,2023-11-15 18:59:57,2023-11-15 19:04:57,
Blinkit,,33069,8255275254,19,0.93,Slightly Delayed,,2023-12-03 02:22:06,2023-12-03 02:14:06,Traffic
Blinkit,,40846,2136873695,16,1.41,On Time,,2023-07-09 11:14:32,2023-07-09 11:18:32,
Blinkit,,22694,3253225736,22,1.95,On Time,,2024-07-19 09:11:06,2024-07-19 09:08:06,Traffic
Blinkit,,645,7712604853,22,1.48,On Time,,2023-09-26 23:50:51,2023-09-26 23:48:51,Traffic
Blinkit,,38462,5698803942,18,1.78,On Time,,2024-10-10 13:28:15,2024-10-10 13:26:15,Traffic
Blinkit,,20781,4393804577,14,4.67,On Time,,2023-08-30 13:56:05,2023-08-30 13:54:05,Traffic
Blinkit,,69847,9307961643,10,3.95,On Time,,2024-04-24 17:40:07,2024-04-24 17:40:07,
Blinkit,,25400,14103943,31,2.36,Slightly Delayed,,2023-11-24 09:18:35,2023-11-24 09:07:35,Traffic
Blinkit,,5568,4183595096,14,2.36,On Time,,2024-01-09 06:35:14,2024-01-09 06:40:14,
Blinkit,,36218,9915365099,15,1.09,On Time,,2023-05-19 11:50:45,2023-05-19 11:48:45,Traffic
Blinkit,,67463,7979108696,23,4.75,Slightly Delayed,,2024-05-20 22:33:25,2024-05-20 22:24:25,Traffic
Blinkit,,43987,8756485728,13,4.73,On Time,,2024-02-10 21:33:58,2024-02-10 21:32:58,Traffic
Blinkit,,6040,4859441294,18,4.36,Slightly Delayed,,2024-05-30 06:17:29,2024-05-30 06:11:29,Traffic
Blinkit,,70176,8100291984,34,3.34,Late,,2023-08-21 19:53:53,2023-08-21 19:31:53,Traffic
Blinkit,,92931,7825714018,17,1.68,On Time,,2024-08-27 20:16:28,2024-08-27 20:16:28,
Blinkit,,27342,1785144322,20,3.1,Slightly Delayed,,2024-07-22 17:14:23,2024-07-22 17:04:23,Traffic
Blinkit,,62828,242240959,14,2.15,On Time,,2024-01-26 15:34:01,2024-01-26 15:30:01,Traffic
Blinkit,,24006,3527621284,12,1.46,On Time,,2024-07-21 04:35:25,2024-07-21 04:38:25,
Blinkit,,58706,2254856113,18,2.46,On Time,,2023-04-16 10:44:22,2023-04-16 10:44:22,
Blinkit,,81922,4295420935,15,1.26,On Time,,2024-09-04 11:53:12,2024-09-04 11:51:12,Traffic
Blinkit,,88278,8739415992,11,1.32,On Time,,2023-06-02 23:19:03,2023-06-02 23:19:03,
Blinkit,,87546,2123879653,25,2.34,Slightly Delayed,,2024-10-31 08:58:46,2024-10-31 08:43:46,Traffic
Blinkit,,12315,1054974834,26,2.36,Slightly Delayed,,2023-05-14 19:06:28,2023-05-14 18:58:28,Traffic
Blinkit,,22021,6660596550,49,3.67,Late,,2024-06-21 03:45:30,2024-06-21 03:15:30,Traffic
Blinkit,,37968,1633238374,15,2.31,On Time,,2023-08-12 10:56:14,2023-08-12 10:52:14,Traffic
Blinkit,,14324,8133246330,22,0.6,On Time,,2023-10-08 13:40:01,2023-10-08 13:38:01,Traffic
Blinkit,,95505,4696656818,26,1.91,Slightly Delayed,,2023-04-11 13:26:06,2023-04-11 13:12:06,Traffic
Blinkit,,98898,7590214417,33,1.63,Late,,2024-05-09 22:53:28,2024-05-09 22:31:28,Traffic
Blinkit,,59462,1736212920,12,1.68,On Time,,2024-09-10 15:25:39,2024-09-10 15:30:39,
Blinkit,,25049,4507702369,12,4.05,On Time,,2023-04-24 00:06:06,2023-04-24 00:04:06,Traffic
Blinkit,,23030,6458765046,14,4.18,On Time,,2023-06-29 17:53:33,2023-06-29 17:56:33,
Blinkit,,90878,47953423,19,1.88,On Time,,2024-02-27 00:32:46,2024-02-27 00:28:46,Traffic
Blinkit,,33460,1263714922,18,4.13,On Time,,2023-10-06 01:25:34,2023-10-06 01:24:34,Traffic
Blinkit,,13006,2061768860,26,4.71,Slightly Delayed,,2023-09-19 17:09:40,2023-09-19 17:01:40,Traffic
Blinkit,,66568,4264335652,14,2.57,On Time,,2023-09-08 06:37:40,2023-09-08 06:41:40,
Blinkit,,27119,3087181728,16,1.1,On Time,,2023-07-05 06:26:04,2023-07-05 06:21:04,Traffic
Blinkit,,62467,599772156,24,2.77,Slightly Delayed,,2023-03-24 05:02:22,2023-03-24 04:49:22,Traffic
Blinkit,,11276,6074313668,16,1.61,On Time,,2024-09-27 11:02:46,2024-09-27 10:57:46,Traffic
Blinkit,,19502,5497551107,6,3.64,On Time,,2024-08-18 15:57:52,2024-08-18 16:01:52,
Blinkit,,65234,9102202025,39,0.88,Late,,2024-04-10 08:15:32,2024-04-10 07:51:32,Traffic
Blinkit,,10214,8794436743,20,1.14,Slightly Delayed,,2023-07-17 06:47:00,2023-07-17 06:41:00,Traffic
Blinkit,,94982,3299603042,24,2.9,On Time,,2024-06-17 04:26:53,2024-06-17 04:21:53,Traffic
Blinkit,,94987,243077069,30,3.63,Slightly Delayed,,2024-04-25 19:04:34,2024-04-25 18:54:34,Traffic
Blinkit,,6570,6749594412,29,2.73,Slightly Delayed,,2023-11-30 15:45:24,2023-11-30 15:32:24,Traffic
Blinkit,,83534,5378344982,45,3.38,Late,,2024-02-17 01:49:36,2024-02-17 01:23:36,Traffic
Blinkit,,30973,9103834515,11,2.47,On Time,,2024-01-03 08:38:26,2024-01-03 08:40:26,
Blinkit,,29950,6237437720,29,1.37,Slightly Delayed,,2023-08-26 07:29:27,2023-08-26 07:17:27,Traffic
Blinkit,,75330,2719670578,35,4.73,Late,,2024-09-04 10:21:08,2024-09-04 10:02:08,Traffic
Blinkit,,464,2748681349,22,2.99,On Time,,2024-05-15 05:58:05,2024-05-15 05:53:05,Traffic
Blinkit,,73930,9851618724,19,4.91,Slightly Delayed,,2023-10-03 18:22:27,2023-10-03 18:16:27,Traffic
Blinkit,,53934,7013533376,11,0.78,On Time,,2023-12-08 14:11:36,2023-12-08 14:15:36,
Blinkit,,92601,9727047029,18,3.34,On Time,,2024-01-04 02:13:00,2024-01-04 02:12:00,Traffic
Blinkit,,72969,1191540022,29,1.82,Slightly Delayed,,2024-09-15 00:37:35,2024-09-15 00:26:35,Traffic
Blinkit,,33195,5733572517,26,3.48,Slightly Delayed,,2024-08-05 00:35:15,2024-08-05 00:21:15,Traffic
Blinkit,,25971,9647928644,17,0.9,On Time,,2023-05-19 13:57:04,2023-05-19 13:58:04,
Blinkit,,54430,9696598689,20,4.6,Slightly Delayed,,2023-08-24 18:33:31,2023-08-24 18:25:31,Traffic
Blinkit,,29429,1091207520,10,2.76,On Time,,2024-10-05 19:12:54,2024-10-05 19:12:54,
Blinkit,,92899,7995971909,46,4.25,Late,,2023-05-08 18:57:30,2023-05-08 18:29:30,Traffic
Blinkit,,40233,6077755741,27,2.49,Slightly Delayed,,2023-07-20 23:50:59,2023-07-20 23:41:59,Traffic
Blinkit,,53221,1240745644,9,1.14,On Time,,2023-05-20 12:06:18,2023-05-20 12:10:18,
Blinkit,,11268,1397810713,16,1.6,On Time,,2023-12-09 14:53:08,2023-12-09 14:55:08,
Blinkit,,10265,5149614189,32,3.96,Slightly Delayed,,2023-07-24 15:19:54,2023-07-24 15:04:54,Traffic
Blinkit,,63046,7453349798,12,4.58,On Time,,2023-08-10 14:06:12,2023-08-10 14:10:12,
Blinkit,,55977,7570986632,16,3.33,On Time,,2023-05-17 11:17:22,2023-05-17 11:18:22,
Blinkit,,1662,5292931220,17,4.37,On Time,,2023-11-25 03:14:18,2023-11-25 03:12:18,Traffic
Blinkit,,38789,2654499230,14,1.81,On Time,,2023-06-10 17:59:41,2023-06-10 18:01:41,
Blinkit,,44056,2327587597,11,4.1,On Time,,2024-06-29 17:39:37,2024-06-29 17:44:37,
Blinkit,,95197,5852189277,8,0.98,On Time,,2024-10-13 14:22:35,2024-10-13 14:27:35,
Blinkit,,24417,8943211530,17,2.35,On Time,,2023-09-23 18:32:02,2023-09-23 18:28:02,Traffic
Blinkit,,404,3305649506,15,2.21,On Time,,2023-11-15 00:45:18,2023-11-15 00:45:18,
Blinkit,,68926,538997323,20,1.9,On Time,,2023-04-17 03:48:03,2023-04-17 03:45:03,Traffic
Blinkit,,28872,2966187610,27,3.73,Slightly Delayed,,2023-04-13 01:31:17,2023-04-13 01:22:17,Traffic
Blinkit,,47194,866693541,15,3.94,On Time,,2024-06-24 19:30:35,2024-06-24 19:32:35,
Blinkit,,90194,440721658,16,2.99,On Time,,2023-05-05 10:28:53,2023-05-05 10:23:53,Traffic
Blinkit,,79429,2084323012,5,4.6,On Time,,2024-06-03 13:24:17,2024-06-03 13:29:17,
Blinkit,,99870,4876314410,22,1.84,On Time,,2024-11-01 07:19:36,2024-11-01 07:15:36,Traffic
Blinkit,,38150,2401282648,19,1.05,On Time,,2023-08-10 21:04:58,2023-08-10 20:59:58,Traffic
Blinkit,,73647,2117291471,18,1.95,On Time,,2023-06-21 15:49:00,2023-06-21 15:46:00,Traffic
Blinkit,,70293,5455295163,29,0.59,Late,,2024-08-25 11:55:15,2024-08-25 11:37:15,Traffic
Blinkit,,25134,3219761206,20,2.6,On Time,,2024-07-14 13:18:37,2024-07-14 13:17:37,Traffic
Blinkit,,14790,7423918026,13,0.97,On Time,,2024-04-27 10:07:44,2024-04-27 10:09:44,
Blinkit,,53816,1793817443,30,2.48,Slightly Delayed,,2023-11-15 00:14:05,2023-11-15 00:04:05,Traffic
Blinkit,,43073,2644609220,16,1.16,On Time,,2024-05-22 07:59:43,2024-05-22 08:03:43,
Blinkit,,38772,1353492780,15,1.28,On Time,,2024-03-06 16:40:44,2024-03-06 16:40:44,
Blinkit,,32382,1230061693,19,2.85,On Time,,2023-06-15 18:40:45,2023-06-15 18:39:45,Traffic
Blinkit,,51388,6299572675,28,1.63,Slightly Delayed,,2023-08-17 19:14:18,2023-08-17 19:01:18,Traffic
Blinkit,,6378,5956863364,19,3.25,Slightly Delayed,,2024-02-20 23:55:34,2024-02-20 23:47:34,Traffic
Blinkit,,53748,6788884093,13,1.02,On Time,,2024-10-06 20:16:45,2024-10-06 20:13:45,Traffic
Blinkit,,7467,6120799223,31,4.14,Slightly Delayed,,2024-01-14 01:18:46,2024-01-14 01:05:46,Traffic
Blinkit,,14424,3892854030,16,3.22,On Time,,2024-02-08 04:18:50,2024-02-08 04:18:50,
Blinkit,,36776,1883324334,20,4.39,On Time,,2024-07-27 04:44:22,2024-07-27 04:43:22,Traffic
Blinkit,,9182,4541530278,36,4.13,Late,,2024-04-05 02:51:27,2024-04-05 02:29:27,Traffic
Blinkit,,62692,8807380767,16,2.17,On Time,,2023-04-22 21:57:04,2023-04-22 21:53:04,Traffic
Blinkit,,95971,5865396281,49,1.04,Late,,2024-02-06 02:57:36,2024-02-06 02:27:36,Traffic
Blinkit,,47152,340451825,15,3.79,On Time,,2024-09-25 19:31:34,2024-09-25 19:33:34,
Blinkit,,19928,3327784606,16,1.91,On Time,,2024-01-11 07:56:04,2024-01-11 07:52:04,Traffic
Blinkit,,94600,5990129875,32,2.82,Slightly Delayed,,2024-07-13 09:16:22,2024-07-13 09:01:22,Traffic
Blinkit,,29750,8808930721,8,2.36,On Time,,2023-10-21 21:37:40,2023-10-21 21:39:40,
Blinkit,,19975,8116880443,8,2.35,On Time,,2023-07-23 01:55:23,2023-07-23 01:57:23,
Blinkit,,87199,9933926720,19,3.62,On Time,,2023-08-17 05:29:16,2023-08-17 05:30:16,
Blinkit,,38320,776562418,22,3.05,On Time,,2024-09-08 22:19:02,2024-09-08 22:15:02,Traffic
Blinkit,,46350,6105793582,22,1.91,Slightly Delayed,,2023-04-13 01:50:18,2023-04-13 01:38:18,Traffic
Blinkit,,5188,9247779866,29,2.75,Slightly Delayed,,2024-10-24 03:16:13,2024-10-24 03:02:13,Traffic
Blinkit,,21356,5456672526,19,3.99,On Time,,2024-09-23 18:10:26,2024-09-23 18:05:26,Traffic
Blinkit,,79068,6676994910,14,4.47,On Time,,2023-11-28 22:44:33,2023-11-28 22:41:33,Traffic
Blinkit,,32312,9353512235,17,0.75,On Time,,2023-11-29 11:29:59,2023-11-29 11:32:59,
Blinkit,,44716,6539196955,34,2.92,Late,,2024-05-27 08:49:29,2024-05-27 08:32:29,Traffic
Blinkit,,34483,7886908865,15,2.69,On Time,,2023-04-07 03:08:46,2023-04-07 03:05:46,Traffic
Blinkit,,82860,7548844176,17,2.49,On Time,,2023-05-12 17:40:18,2023-05-12 17:40:18,
Blinkit,,70000,3375735380,13,1.31,On Time,,2024-06-15 05:01:21,2024-06-15 05:05:21,
Blinkit,,60196,32604190,8,4.49,On Time,,2023-12-08 09:16:03,2023-12-08 09:19:03,
Blinkit,,43899,5731985133,18,2.56,Slightly Delayed,,2024-06-21 09:53:10,2024-06-21 09:46:10,Traffic
Blinkit,,97897,7586577278,6,0.77,On Time,,2023-11-24 07:47:51,2023-11-24 07:52:51,
Blinkit,,55007,7765930124,19,2.62,On Time,,2024-10-14 07:59:20,2024-10-14 07:54:20,Traffic
Blinkit,,88355,299059193,21,4.76,On Time,,2024-05-04 09:23:25,2024-05-04 09:20:25,Traffic
Blinkit,,29782,135053432,22,3.66,On Time,,2023-04-24 13:52:15,2023-04-24 13:50:15,Traffic
Blinkit,,57144,9618593702,23,1.03,Slightly Delayed,,2024-03-31 09:49:46,2024-03-31 09:36:46,Traffic
Blinkit,,18183,2802699236,39,2.88,Late,,2024-05-08 21:46:08,2024-05-08 21:20:08,Traffic
Blinkit,,87638,2044567188,24,4.05,On Time,,2023-05-19 10:51:52,2023-05-19 10:46:52,Traffic
Blinkit,,92300,913489768,16,2.19,On Time,,2023-06-27 01:06:04,2023-06-27 01:04:04,Traffic
Blinkit,,55218,6856986497,17,1.69,On Time,,2024-02-19 16:01:34,2024-02-19 16:03:34,
Blinkit,,88703,7292898570,29,4.4,Late,,2024-09-05 23:03:37,2024-09-05 22:44:37,Traffic
Blinkit,,8124,6223087303,20,0.89,On Time,,2024-08-05 15:42:23,2024-08-05 15:40:23,Traffic
Blinkit,,83523,403352765,26,3.67,Slightly Delayed,,2024-09-30 08:58:46,2024-09-30 08:49:46,Traffic
Blinkit,,73176,7004560997,16,4.78,Slightly Delayed,,2024-09-20 02:27:27,2024-09-20 02:21:27,Traffic
Blinkit,,62375,8159868515,12,4.18,On Time,,2024-04-12 11:55:17,2024-04-12 11:53:17,Traffic
Blinkit,,74961,8854320668,17,1.71,On Time,,2023-11-17 08:41:06,2023-11-17 08:37:06,Traffic
Blinkit,,96870,2285302205,16,2.82,On Time,,2024-08-25 10:10:40,2024-08-25 10:14:40,
Blinkit,,71087,5160584867,9,4.58,On Time,,2024-06-02 18:40:20,2024-06-02 18:44:20,
Blinkit,,20540,4314105605,9,4.29,On Time,,2024-07-12 18:39:17,2024-07-12 18:44:17,
Blinkit,,70732,9895756835,26,2.18,Late,,2024-10-09 15:31:40,2024-10-09 15:15:40,Traffic
Blinkit,,84506,1975300826,15,4.77,On Time,,2024-09-25 18:16:36,2024-09-25 18:17:36,
Blinkit,,85027,2214666083,15,3.24,On Time,,2024-08-13 17:31:09,2024-08-13 17:32:09,
Blinkit,,49478,4735339432,12,3.33,On Time,,2024-03-04 03:19:09,2024-03-04 03:23:09,
